attachments_num,email_subject_length,content_transfer_encoding_base64_num,content_disposition_attachment_num,content_disposition_num,content_disposition_unique_num,attachments_total_size,content_type_multipart_mixed_num,content_type_total_num,content_type_unique_num,content_transfer_encoding_unique_num,content_transfer_encoding_total_num,email_span_time,total_size_EmailMessage_in_bytes,email_eml_string_total_size_in_bytes,body_plain_text_length,Classification
0,32,1,0,0,0,0,0,2,2,2,2,0,56,13837,2042,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,16793,3246,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,15696,2415,Normal
0,43,1,0,0,0,0,0,2,2,2,2,0,56,15402,2014,Normal
0,43,1,0,0,0,0,0,2,2,2,2,1,56,15142,1868,Normal
0,43,1,0,0,0,0,0,2,2,2,2,0,56,14503,1758,Normal
0,43,1,0,0,0,0,0,2,2,2,2,1,56,16174,2427,Normal
0,43,1,0,0,0,0,0,2,2,2,2,0,56,16761,2468,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,15357,1949,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,12619,1288,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,15297,2115,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,14966,2561,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,14929,1957,Normal
0,36,1,0,0,0,0,0,2,2,2,2,1,56,14963,2232,Normal
0,36,1,0,0,0,0,0,2,2,2,2,0,56,29315,8615,Normal
0,36,1,0,0,0,0,0,2,2,2,2,1,56,15503,2030,Normal
0,36,1,0,0,0,0,0,2,2,2,2,1,56,13427,1904,Normal
0,36,1,0,0,0,0,0,2,2,2,2,0,56,21187,5146,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,15526,2127,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,15683,1941,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,25078,4648,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,15675,2103,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,15115,1924,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,16238,2492,Normal
0,37,1,0,0,0,0,0,2,2,2,2,1,56,18010,2674,Normal
0,37,1,0,0,0,0,0,2,2,2,2,0,56,14909,1847,Normal
0,37,1,0,0,0,0,0,2,2,2,2,1,56,16069,2411,Normal
0,37,1,0,0,0,0,0,2,2,2,2,1,56,15432,2099,Normal
0,37,1,0,0,0,0,0,2,2,2,2,0,56,15876,2322,Normal
0,37,1,0,0,0,0,0,2,2,2,2,0,56,15788,2326,Normal
0,37,1,0,0,0,0,0,2,2,2,2,0,56,13769,1969,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,15459,2654,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,12625,1321,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,15477,1981,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,21635,5252,Normal
0,60,1,0,0,0,0,0,2,2,2,2,0,56,15248,1827,Normal
0,60,1,0,0,0,0,0,2,2,2,2,0,56,14438,2184,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,16295,2216,Normal
0,34,1,0,0,0,0,0,2,2,2,2,0,56,14976,2443,Normal
0,34,1,0,0,0,0,0,2,2,2,2,0,56,16057,2155,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,15497,1957,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,15194,1819,Normal
0,59,1,0,0,0,0,0,2,2,2,2,1,56,14040,2058,Normal
0,59,1,0,0,0,0,0,2,2,2,2,1,56,15634,1985,Normal
0,59,1,0,0,0,0,0,2,2,2,2,0,56,14168,2066,Normal
0,32,1,0,0,0,0,0,2,2,2,2,1,56,15258,2103,Normal
0,32,1,0,0,0,0,0,2,2,2,2,1,56,16161,2265,Normal
0,60,1,0,0,0,0,0,2,2,2,2,0,56,15708,2099,Normal
0,60,2,0,0,0,0,0,2,2,1,2,0,56,28893,8648,Normal
0,60,1,0,0,0,0,0,2,2,2,2,0,56,15250,2030,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,16862,2601,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,13887,1993,Normal
0,60,1,0,0,0,0,0,2,2,2,2,0,56,21786,5211,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,15235,1989,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,14748,1819,Normal
0,41,1,0,0,0,0,0,2,2,2,2,0,56,15005,1896,Normal
0,48,1,0,0,0,0,0,2,2,2,2,1,56,15186,2447,Normal
0,48,1,0,0,0,0,0,2,2,2,2,1,56,15832,2277,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,16597,2832,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,15264,2058,Normal
0,48,1,0,0,0,0,0,2,2,2,2,1,56,15455,2119,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,29393,8579,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,14325,1941,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,14623,2342,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,31092,8773,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,77107,14735,Normal
0,43,1,0,0,0,0,0,2,2,2,2,1,56,28538,5179,Normal
0,45,1,0,0,0,0,0,2,2,2,2,1,56,29011,4806,Normal
0,35,1,0,0,0,0,0,2,2,2,2,1,56,13000,1625,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,10960,1268,Normal
0,61,1,0,0,0,0,0,2,2,2,2,1,56,15816,2103,Normal
0,61,1,0,0,0,0,0,2,2,2,2,0,56,25346,4611,Normal
0,61,1,0,0,0,0,0,2,2,2,2,0,56,14561,1965,Normal
0,61,1,0,0,0,0,0,2,2,2,2,0,56,17818,3156,Normal
0,61,1,0,0,0,0,0,2,2,2,2,0,56,15327,1997,Normal
0,61,1,0,0,0,0,0,2,2,2,2,0,56,17087,2686,Normal
0,61,1,0,0,0,0,0,2,2,2,2,1,56,15247,1872,Normal
0,69,1,0,0,0,0,0,2,2,2,2,0,56,15945,2155,Normal
0,69,1,0,0,0,0,0,2,2,2,2,1,56,15494,2723,Normal
0,69,1,0,0,0,0,0,2,2,2,2,0,56,15155,1908,Normal
0,69,1,0,0,0,0,0,2,2,2,2,1,56,15307,2026,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,49347,11383,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,14462,2155,Normal
0,49,1,0,0,0,0,0,2,2,2,2,1,56,16196,2330,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,20748,4287,Normal
0,40,1,0,0,0,0,0,2,2,2,2,0,56,51634,9592,Normal
0,51,1,0,0,0,0,0,2,2,2,2,1,56,32157,5491,Normal
0,107,1,0,0,0,0,0,2,2,2,2,0,56,102800,2427,Normal
0,39,0,0,0,0,0,0,2,2,1,2,36,56,137668,12671,Normal
0,39,1,0,0,0,0,0,2,2,2,2,0,56,17449,2869,Normal
0,39,1,0,0,0,0,0,2,2,2,2,2,56,19566,3428,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,18801,3550,Normal
0,55,1,0,0,0,0,0,2,2,2,2,1,56,19288,2925,Normal
0,30,1,0,0,0,0,0,2,2,2,2,1,56,22320,421,Normal
0,29,1,0,0,0,0,0,2,2,2,2,1,56,25497,4016,Normal
0,21,1,0,0,0,0,0,2,2,2,2,0,56,14638,1908,Normal
0,21,1,0,0,0,0,0,2,2,2,2,1,56,14884,1977,Normal
0,21,1,0,0,0,0,0,2,2,2,2,0,56,14775,1900,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,17781,2796,Normal
0,50,1,0,0,0,0,0,2,2,2,2,0,56,16756,2083,Normal
0,60,1,0,0,0,0,0,2,2,2,2,1,56,41206,8465,Normal
0,75,1,0,0,0,0,0,2,2,2,2,0,56,71610,1880,Normal
0,67,1,0,0,0,0,0,2,2,2,2,0,56,72141,2070,Normal
0,72,1,0,0,0,0,0,2,2,2,2,0,56,66178,1868,Normal
0,98,1,0,0,0,0,0,2,2,2,2,1,56,90917,2423,Normal
0,44,0,0,0,0,0,0,1,1,1,1,37,56,27569,0,Normal
0,33,0,0,0,0,0,0,2,2,1,2,5,56,38754,4804,Normal
0,64,1,0,0,0,0,0,2,2,2,2,0,56,72604,2484,Normal
0,63,1,0,0,0,0,0,2,2,2,2,1,56,32260,5718,Normal
0,44,0,0,0,0,0,0,2,2,1,2,398,56,19818,4905,Normal
0,79,1,0,0,0,0,0,2,2,2,2,1,56,100775,2342,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,15138,2127,Normal
0,49,1,0,0,0,0,0,2,2,2,2,1,56,14796,1868,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,25900,4222,Normal
0,30,1,0,0,0,0,0,2,2,2,2,0,56,62913,11549,Normal
0,57,1,0,0,0,0,0,2,2,2,2,0,56,25052,4802,Normal
0,62,1,0,0,0,0,0,2,2,2,2,0,56,15015,1827,Normal
0,62,1,0,0,0,0,0,2,2,2,2,1,56,15333,1937,Normal
0,62,1,0,0,0,0,0,2,2,2,2,1,56,16213,2382,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,13739,1945,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,16215,2411,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,14633,2407,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,15093,1892,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,15202,1924,Normal
0,33,1,0,0,0,0,0,2,2,2,2,0,56,17153,2946,Normal
0,62,0,0,0,0,0,0,1,1,1,1,1,56,80062,0,Normal
0,72,1,0,0,0,0,0,2,2,2,2,0,56,74086,2314,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,63834,12251,Normal
0,42,0,0,0,0,0,0,2,2,1,2,4,56,37833,2201,Normal
0,13,1,0,0,0,0,0,2,2,2,2,1,56,29998,5252,Normal
0,73,1,0,0,0,0,0,2,2,2,2,1,56,79932,2524,Normal
0,71,1,0,0,0,0,0,2,2,2,2,1,56,80585,2411,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,53602,10082,Normal
0,52,1,0,0,0,0,0,2,2,2,2,1,56,16154,2395,Normal
0,44,1,0,0,0,0,0,2,2,2,2,1,56,15939,2399,Normal
0,44,1,0,0,0,0,0,2,2,2,2,1,56,15752,2155,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,15079,1997,Normal
0,44,1,0,0,0,0,0,2,2,2,2,1,56,15487,1997,Normal
0,44,1,0,0,0,0,0,2,2,2,2,1,56,15258,1876,Normal
0,44,1,0,0,0,0,0,2,2,2,2,5,56,15406,1965,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,14935,1949,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,11643,1584,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,32723,5868,Normal
0,40,1,0,0,0,0,0,2,2,2,2,0,56,14412,1827,Normal
0,40,1,0,0,0,0,0,2,2,2,2,0,56,65575,12696,Normal
0,26,1,0,0,0,0,0,2,2,2,2,0,56,38488,9049,Normal
0,36,1,0,0,0,0,0,2,2,2,2,1,56,65816,12911,Normal
0,25,1,0,0,0,0,0,2,2,2,2,1,56,32391,5629,Normal
0,22,1,0,0,0,0,0,2,2,2,2,1,56,24186,4713,Normal
0,54,1,0,0,0,0,0,2,2,2,2,0,56,27504,4749,Normal
0,25,1,0,0,0,0,0,2,2,2,2,1,56,20092,3533,Normal
0,45,1,0,0,0,0,0,2,2,2,2,0,56,14196,2115,Normal
0,45,1,0,0,0,0,0,2,2,2,2,1,56,15925,2216,Normal
0,45,1,0,0,0,0,0,2,2,2,2,0,56,15772,2111,Normal
0,45,1,0,0,0,0,0,2,2,2,2,1,56,15552,2107,Normal
0,45,1,0,0,0,0,0,2,2,2,2,0,56,14633,2305,Normal
0,45,1,0,0,0,0,0,2,2,2,2,0,56,14200,1880,Normal
0,45,1,0,0,0,0,0,2,2,2,2,0,56,16075,2386,Normal
0,47,1,0,0,0,0,0,2,2,2,2,3,56,21387,1082,Normal
0,47,1,0,0,0,0,0,2,2,2,2,2,56,16025,1082,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,20881,1082,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,20043,2832,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,14702,1929,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,15020,1876,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,15634,2087,Normal
0,48,1,0,0,0,0,0,2,2,2,2,1,56,15993,2358,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,14949,1989,Normal
0,48,1,0,0,0,0,0,2,2,2,2,0,56,15777,2139,Normal
0,55,1,0,0,0,0,0,2,2,2,2,0,56,29087,5430,Normal
0,52,1,0,0,0,0,0,2,2,2,2,1,56,19499,3270,Normal
0,56,1,0,0,0,0,0,2,2,2,2,0,56,18350,2694,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,15760,2285,Normal
0,36,1,0,0,0,0,0,2,2,2,2,0,56,29786,6601,Normal
0,58,1,0,0,0,0,0,2,2,2,2,0,56,17824,2626,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,18244,2885,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,15356,1908,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,15297,1843,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,14791,2447,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,15669,2468,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,14762,1726,Normal
0,32,1,0,0,0,0,0,2,2,2,2,1,56,16847,2763,Normal
0,63,1,0,0,0,0,0,2,2,2,2,0,56,16114,2326,Normal
0,76,1,0,0,0,0,0,2,2,2,2,0,56,22947,4461,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,19238,3323,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,18148,2808,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,17463,3051,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,20620,3939,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,19501,3631,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,17727,2674,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,17969,2565,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,22029,4076,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,19315,3124,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,17568,3027,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,17587,2540,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,18889,3169,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,18284,2597,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,18907,2978,Normal
0,42,1,0,0,0,0,0,2,2,2,2,8,56,18961,2998,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,17935,2759,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,19875,4137,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,21297,4162,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,14983,1965,Normal
0,63,1,0,0,0,0,0,2,2,2,2,0,56,15448,1941,Normal
0,55,1,0,0,0,0,0,2,2,2,2,1,56,13910,1920,Normal
0,55,1,0,0,0,0,0,2,2,2,2,0,56,17532,3464,Normal
0,55,1,0,0,0,0,0,2,2,2,2,0,56,15315,1993,Normal
0,55,1,0,0,0,0,0,2,2,2,2,1,56,15504,2022,Normal
0,55,1,0,0,0,0,0,2,2,2,2,0,56,15305,2058,Normal
0,32,1,0,0,0,0,0,2,2,2,2,1,56,27490,5779,Normal
0,49,1,0,0,0,0,0,2,2,2,2,0,56,18829,3108,Normal
0,54,1,0,0,0,0,0,2,2,2,2,0,56,18115,2848,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,20614,4097,Normal
0,36,1,0,0,0,0,0,2,2,2,2,1,56,39578,8214,Normal
0,32,1,0,0,0,0,0,2,2,2,2,1,56,65550,13928,Normal
0,38,1,0,0,0,0,0,2,2,2,2,0,56,33602,5815,Normal
0,33,1,0,0,0,0,0,2,2,2,2,1,56,17828,3161,Normal
0,53,1,0,0,0,0,0,2,2,2,2,1,56,59869,11906,Normal
0,63,1,0,0,0,0,0,2,2,2,2,0,56,35554,7019,Normal
0,51,1,0,0,0,0,0,2,2,2,2,1,56,32740,5697,Normal
0,74,1,0,0,0,0,0,2,2,2,2,1,56,39493,6638,Normal
0,70,0,0,0,0,0,0,2,2,1,2,83,56,39845,3029,Normal
0,69,0,0,0,0,0,0,2,2,1,2,151,56,46044,2398,Normal
0,34,1,0,0,0,0,0,2,2,2,2,1,56,24985,3821,Normal
0,43,1,0,0,0,0,0,2,2,2,2,0,56,16837,2557,Normal
0,57,1,0,0,0,0,0,2,2,2,2,1,56,81209,18484,Normal
0,27,1,0,0,0,0,0,2,2,2,2,0,56,21452,405,Normal
0,56,1,0,0,0,0,0,2,2,2,2,0,56,82259,2232,Normal
0,49,1,0,0,0,0,0,2,2,2,2,1,56,70459,2123,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,27106,4494,Normal
0,25,1,0,0,0,0,0,2,2,2,2,1,56,16887,2589,Normal
0,23,1,0,0,0,0,0,2,2,2,2,2,56,67015,13361,Normal
0,85,1,0,0,0,0,0,2,2,2,2,2,56,60338,1815,Normal
0,64,1,0,0,0,0,0,2,2,2,2,1,56,68404,1892,Normal
0,62,1,0,0,0,0,0,2,2,2,2,1,56,68062,2131,Normal
0,80,1,0,0,0,0,0,2,2,2,2,1,56,58840,1799,Normal
0,83,0,0,0,0,0,0,2,2,2,2,1,56,21936,1772,Normal
0,65,1,0,0,0,0,0,2,2,2,2,0,56,30429,5385,Normal
0,53,1,0,0,0,0,0,2,2,2,2,0,56,48029,11169,Normal
0,23,0,0,0,0,0,0,3,3,1,3,10,56,37206,4116,Normal
0,32,0,0,0,0,0,0,1,1,1,1,391,56,29838,0,Normal
0,62,0,0,0,0,0,0,2,2,1,2,1,56,42319,6186,Normal
0,34,0,0,0,0,0,0,1,1,1,1,0,56,24675,0,Normal
0,46,0,0,0,0,0,0,1,1,1,1,25,56,28072,0,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,15925,2391,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,22592,4340,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,17848,2755,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,15436,1916,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,17716,3173,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,17307,3606,Normal
0,25,1,0,0,0,0,0,2,2,2,2,1,56,13794,1815,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,15476,2200,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,16722,2711,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,13673,2050,Normal
0,25,1,0,0,0,0,0,2,2,2,2,7,56,15250,1900,Normal
0,39,1,0,0,0,0,0,2,2,2,2,0,56,15095,1949,Normal
0,53,0,0,0,0,0,0,2,2,1,2,2,56,55364,6969,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,25196,4149,Normal
0,30,1,0,0,0,0,0,2,2,2,2,1,56,31121,5167,Normal
0,31,1,0,0,0,0,0,2,2,2,2,1,56,65442,13138,Normal
0,26,1,0,0,0,0,0,2,2,2,2,1,56,34660,7951,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,35891,7785,Normal
0,43,0,0,0,0,0,0,2,2,1,2,438,56,19696,4706,Normal
0,50,1,0,0,0,0,0,2,2,2,2,0,56,27317,4279,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,54848,11140,Normal
0,49,1,0,0,0,0,0,2,2,2,2,1,56,13912,1645,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,34994,6346,Normal
0,38,1,0,0,0,0,0,2,2,2,2,1,56,22542,3493,Normal
0,36,0,0,0,0,0,0,1,1,1,1,5,56,29115,0,Normal
0,53,0,0,0,0,0,0,2,2,1,2,6419,56,66986,4956,Normal
0,45,0,0,0,0,0,0,2,2,1,2,17,56,29668,3165,Normal
0,61,0,0,0,0,0,0,2,2,1,2,1,56,27300,3598,Normal
0,12,0,0,0,0,0,0,2,2,1,2,2,56,33433,1904,Normal
0,37,0,0,0,0,0,0,1,1,1,1,4,56,25896,0,Normal
0,43,0,0,0,0,0,0,1,1,1,1,3,56,52242,0,Normal
0,28,1,0,0,0,0,0,2,2,2,2,0,56,25058,3854,Normal
0,66,1,0,0,0,0,0,2,2,2,2,0,56,34134,6301,Normal
0,28,1,0,0,0,0,0,2,2,2,2,0,56,28374,5033,Normal
0,21,1,0,0,0,0,0,2,2,2,2,1,56,51140,9770,Normal
0,32,1,0,0,0,0,0,2,2,2,2,0,56,17346,2309,Normal
0,26,1,0,0,0,0,0,2,2,2,2,0,56,33236,6253,Normal
0,35,1,0,0,0,0,0,2,2,2,2,1,56,31381,5795,Normal
0,55,1,0,0,0,0,0,2,2,2,2,1,56,31478,5284,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,25950,4166,Normal
0,72,1,0,0,0,0,0,2,2,2,2,0,56,63424,12020,Normal
0,70,1,0,0,0,0,0,2,2,2,2,0,56,50156,9094,Normal
0,33,1,0,0,0,0,0,2,2,2,2,1,56,16650,2091,Normal
0,66,1,0,0,0,0,0,2,2,2,2,1,56,57047,12056,Normal
0,52,1,0,0,0,0,0,2,2,2,2,0,56,36133,6674,Normal
0,55,1,0,0,0,0,0,2,2,2,2,0,56,34905,6739,Normal
0,67,1,0,0,0,0,0,2,2,2,2,0,56,39364,9981,Normal
0,77,1,0,0,0,0,0,2,2,2,2,0,56,66610,12988,Normal
0,37,1,0,0,0,0,0,2,2,2,2,1,56,27870,4494,Normal
0,50,1,0,0,0,0,0,2,2,2,2,0,56,23604,3744,Normal
0,67,1,0,0,0,0,0,2,2,2,2,1,56,30385,5450,Normal
0,43,1,0,0,0,0,0,2,2,2,2,1,56,45525,8360,Normal
0,71,1,0,0,0,0,0,2,2,2,2,1,56,66312,13523,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,26762,4628,Normal
0,43,1,0,0,0,0,0,2,2,2,2,1,56,85721,17884,Normal
0,46,1,0,0,0,0,0,2,2,2,2,0,56,64596,12230,Normal
0,51,1,0,0,0,0,0,2,2,2,2,1,56,26360,4259,Normal
0,46,1,0,0,0,0,0,2,2,2,2,0,56,14015,1649,Normal
0,28,1,0,0,0,0,0,2,2,2,2,0,56,13870,1908,Normal
0,28,1,0,0,0,0,0,2,2,2,2,1,56,15091,2208,Normal
0,94,0,0,0,0,0,0,2,2,1,2,0,56,68765,9555,Normal
0,37,1,0,0,0,0,0,2,2,2,2,1,56,88203,17730,Normal
0,99,1,0,0,0,0,0,2,2,2,2,0,56,88049,2431,Normal
0,29,0,0,0,0,0,0,2,2,1,2,0,56,27515,3692,Normal
0,55,0,0,0,0,0,0,2,2,1,2,47,56,122913,6760,Normal
0,15,0,0,0,0,0,0,1,1,1,1,1,56,61488,0,Normal
0,55,0,0,0,0,0,0,2,2,1,2,2538,56,49346,3510,Normal
0,66,0,0,0,0,0,0,2,2,1,2,1,56,96849,10862,Normal
0,71,0,0,0,0,0,0,2,2,1,2,1,56,94699,10750,Normal
0,73,0,0,0,0,0,0,2,2,1,2,0,56,94968,10558,Normal
0,16,1,0,0,0,0,0,2,2,2,2,0,56,85684,19403,Normal
0,16,1,0,0,0,0,0,2,2,2,2,0,56,39151,6921,Normal
0,77,1,0,0,0,0,0,2,2,2,2,0,56,101018,2577,Normal
0,101,1,0,0,0,0,0,2,2,2,2,0,56,90994,2731,Normal
0,77,1,0,0,0,0,0,2,2,2,2,0,56,94088,2419,Normal
0,29,1,0,0,0,0,0,2,2,2,2,1,56,24633,3728,Normal
0,27,1,0,0,0,0,0,2,2,2,2,1,56,16342,2443,Normal
0,27,1,0,0,0,0,0,2,2,2,2,0,56,17944,2646,Normal
0,27,1,0,0,0,0,0,2,2,2,2,0,56,13785,2006,Normal
0,49,0,0,0,0,0,0,1,1,1,1,0,56,50040,0,Normal
0,36,0,0,0,0,0,0,1,1,1,1,0,56,36878,0,Normal
0,44,1,0,0,0,0,0,2,2,2,2,1,56,64369,12534,Normal
0,111,1,0,0,0,0,0,2,2,2,2,0,56,71102,2881,Normal
0,92,1,0,0,0,0,0,2,2,2,2,1,56,64067,1868,Normal
0,18,1,0,0,0,0,0,2,2,2,2,1,56,23954,4089,Normal
0,47,1,0,0,0,0,0,2,2,2,2,1,56,65962,12392,Normal
0,47,1,0,0,0,0,0,2,2,2,2,0,56,73544,15424,Normal
0,85,1,0,0,0,0,0,2,2,2,2,2,56,60338,1815,Normal
0,64,1,0,0,0,0,0,2,2,2,2,1,56,68404,1892,Normal
0,62,1,0,0,0,0,0,2,2,2,2,1,56,68062,2131,Normal
0,80,1,0,0,0,0,0,2,2,2,2,1,56,58840,1799,Normal
0,83,0,0,0,0,0,0,2,2,2,2,1,56,21936,1772,Normal
0,65,1,0,0,0,0,0,2,2,2,2,0,56,30429,5385,Normal
0,53,1,0,0,0,0,0,2,2,2,2,0,56,48029,11169,Normal
0,23,0,0,0,0,0,0,3,3,1,3,10,56,37206,4116,Normal
0,32,0,0,0,0,0,0,1,1,1,1,391,56,29838,0,Normal
0,62,0,0,0,0,0,0,2,2,1,2,1,56,42319,6186,Normal
0,34,0,0,0,0,0,0,1,1,1,1,0,56,24675,0,Normal
0,46,0,0,0,0,0,0,1,1,1,1,25,56,28072,0,Normal
0,42,1,0,0,0,0,0,2,2,2,2,1,56,15925,2391,Normal
0,42,1,0,0,0,0,0,2,2,2,2,0,56,22592,4340,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,17848,2755,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,15436,1916,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,17716,3173,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,17307,3606,Normal
0,25,1,0,0,0,0,0,2,2,2,2,1,56,13794,1815,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,15476,2200,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,16722,2711,Normal
0,25,1,0,0,0,0,0,2,2,2,2,0,56,13673,2050,Normal
0,25,1,0,0,0,0,0,2,2,2,2,7,56,15250,1900,Normal
0,39,1,0,0,0,0,0,2,2,2,2,0,56,15095,1949,Normal
0,53,0,0,0,0,0,0,2,2,1,2,2,56,55364,6969,Normal
0,44,1,0,0,0,0,0,2,2,2,2,0,56,25196,4149,Normal
0,30,1,0,0,0,0,0,2,2,2,2,1,56,31121,5167,Normal
0,31,1,0,0,0,0,0,2,2,2,2,1,56,65442,13138,Normal
0,26,1,0,0,0,0,0,2,2,2,2,1,56,34660,7951,Normal
0,41,1,0,0,0,0,0,2,2,2,2,1,56,35891,7785,Normal
0,43,0,0,0,0,0,0,2,2,1,2,438,56,19696,4706,Normal
0,50,1,0,0,0,0,0,2,2,2,2,0,56,27317,4279,Normal
0,54,1,0,0,0,0,0,2,2,2,2,1,56,54848,11140,Normal
0,49,1,0,0,0,0,0,2,2,2,2,1,56,13912,1645,Normal
